job_id,country,employment_type,required_experience,required_education,industry,function,mentions_salary,telecommuting,has_company_logo,has_questions,fraudulent,from_US,industry_SWOE,function_SWOE
9973,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
9974,US,Full-time,Not Applicable,Bachelor's Degree,Logistics and Supply Chain,Information Technology,0,0,1,0,0,1,-3.992018165,-3.981639589
9975,PH,Full-time,Unspecified,Master's Degree,Staffing and Recruiting,Information Technology,0,0,1,0,0,0,-2.701610506,-3.981639589
9976,US,Other,Not Applicable,High School or equivalent,Construction,Other,0,0,1,1,0,1,-3.934917469,-2.216166691
9977,FR,Full-time,Associate,Bachelor's Degree,Information Technology and Services,Consulting,1,0,1,1,0,0,-3.972869919,-3.550086188
9978,US,Full-time,Not Applicable,Bachelor's Degree,Computer Software,Marketing,0,0,1,1,0,1,-5.60491141,-4.403047312
9979,GB,Full-time,Mid-Senior level,Unspecified,Education Management,Design,1,0,1,1,0,0,-9.740450581,-4.708274573
9980,US,Full-time,Unspecified,Unspecified,Management Consulting,Unspecified,0,0,0,0,0,1,-3.028126795,-2.898919407
9981,US,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Design,0,0,1,1,0,1,-5.60491141,-4.708274573
9982,US,Contract,Unspecified,Bachelor's Degree,Education Management,Unspecified,0,0,1,1,0,1,-9.740450581,-2.898919407
9983,US,Full-time,Entry level,Unspecified,Fund-Raising,Sales,1,1,1,0,0,1,-5.857913451,-3.549243538
9984,US,Full-time,Executive,Unspecified,Online Media,Marketing,1,0,1,0,0,1,-4.567343235,-4.403047312
9985,DE,Full-time,Entry level,Bachelor's Degree,Marketing and Advertising,Advertising,0,0,1,0,0,0,-2.856609018,-2.834705855
9986,DE,Part-time,Entry level,Unspecified,Management Consulting,Writing/Editing,0,0,1,0,0,0,-3.028126795,-7.917538129
9987,US,Full-time,Unspecified,Bachelor's Degree,Machinery,Engineering,1,0,1,0,0,1,-5.508415548,-2.391780105
9988,US,Full-time,Associate,Unspecified,Civic & Social Organization,Other,0,0,1,1,0,1,-3.959154557,-2.216166691
9989,US,Contract,Entry level,High School or equivalent,Financial Services,Sales,0,0,1,0,0,1,-3.056588271,-3.549243538
9990,US,Full-time,Unspecified,Unspecified,Information Technology and Services,Unspecified,0,0,0,0,0,1,-3.972869919,-2.898919407
9991,US,Contract,Unspecified,Bachelor's Degree,Education Management,Unspecified,0,0,1,0,0,1,-9.740450581,-2.898919407
9992,CA,Full-time,Unspecified,Unspecified,Information Technology and Services,Information Technology,0,0,0,0,0,0,-3.972869919,-3.981639589
9993,US,Full-time,Entry level,Unspecified,Unspecified,Sales,0,0,1,0,0,1,-2.823138472,-3.549243538
9994,US,Full-time,Associate,Unspecified,Internet,Administrative,0,0,1,1,0,1,-9.996358046,-1.458699604
9995,DE,Other,Unspecified,Unspecified,E-Learning,Writing/Editing,0,0,1,1,0,0,-4.209827054,-7.917538129
9996,US,Full-time,Entry level,High School or equivalent,Civic & Social Organization,Health Care Provider,0,0,1,1,0,1,-3.959154557,-5.775604967
9997,US,Full-time,Entry level,High School or equivalent,Civic & Social Organization,Health Care Provider,0,0,1,1,0,1,-3.959154557,-5.775604967
9998,US,Full-time,Associate,Bachelor's Degree,Information Technology and Services,Administrative,1,1,1,1,0,1,-3.972869919,-1.458699604
9999,US,Full-time,Entry level,High School or equivalent,Civic & Social Organization,Health Care Provider,0,0,1,1,0,1,-3.959154557,-5.775604967
10000,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,1,-2.823138472,-2.898919407
10001,US,Full-time,Entry level,High School or equivalent,Civic & Social Organization,Health Care Provider,0,0,1,1,0,1,-3.959154557,-5.775604967
10002,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
10003,EG,Full-time,Entry level,Bachelor's Degree,Telecommunications,Administrative,1,0,1,0,0,0,-2.498791322,-1.458699604
10004,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
10005,GB,Full-time,Mid-Senior level,Unspecified,Information Technology and Services,Information Technology,0,0,1,0,0,0,-3.972869919,-3.981639589
10006,US,Full-time,Unspecified,Unspecified,Consumer Services,Sales,1,0,1,0,0,1,-2.633916062,-3.549243538
10007,US,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Marketing,1,0,1,0,0,1,-5.60491141,-4.403047312
10008,US,Full-time,Unspecified,Unspecified,Marketing and Advertising,Production,0,0,1,0,0,1,-2.856609018,-7.789313116
10009,US,Full-time,Unspecified,Unspecified,Consumer Services,Sales,1,0,1,0,0,1,-2.633916062,-3.549243538
10010,ES,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
10011,US,Part-time,Entry level,High School or equivalent,Individual & Family Services,Health Care Provider,0,0,1,1,0,1,-5.325283158,-5.775604967
10012,GR,Full-time,Mid-Senior level,Unspecified,Information Technology and Services,Engineering,0,0,1,0,0,0,-3.972869919,-2.391780105
10013,GB,Temporary,Unspecified,Certification,Consumer Services,Training,0,0,1,1,0,0,-2.633916062,-6.689872209
10014,GB,Temporary,Internship,Unspecified,Retail,Business Analyst,1,0,1,1,0,0,-3.769772449,-4.382942415
10015,US,Unspecified,Unspecified,Unspecified,Unspecified,Other,0,0,1,1,0,1,-2.823138472,-2.216166691
10016,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,1,-2.823138472,-2.898919407
10017,US,Full-time,Unspecified,Unspecified,Medical Devices,Manufacturing,0,0,0,0,0,1,-2.894588944,-3.572720143
10018,US,Unspecified,Unspecified,Unspecified,Unspecified,Other,0,0,1,1,0,1,-2.823138472,-2.216166691
10019,US,Full-time,Mid-Senior level,Unspecified,Computer Software,Engineering,1,0,0,0,0,1,-5.60491141,-2.391780105
10020,GB,Full-time,Associate,Bachelor's Degree,Information Technology and Services,Production,0,0,1,0,0,0,-3.972869919,-7.789313116
10021,GB,Full-time,Not Applicable,Unspecified,Venture Capital & Private Equity,Information Technology,1,0,1,0,0,0,-6.427134843,-3.981639589
10022,US,Full-time,Director,Associate Degree,Design,Design,1,0,1,0,0,1,-3.437567297,-4.708274573
10023,US,Unspecified,Unspecified,Unspecified,Unspecified,Other,0,0,1,1,0,1,-2.823138472,-2.216166691
10024,US,Contract,Unspecified,Bachelor's Degree,Education Management,Unspecified,0,0,1,1,0,1,-9.740450581,-2.898919407
10025,US,Full-time,Mid-Senior level,Unspecified,Chemicals,Manufacturing,0,0,1,0,0,1,-6.160939402,-3.572720143
10026,US,Full-time,Unspecified,Bachelor's Degree,Internet,Marketing,1,0,0,0,0,1,-9.996358046,-4.403047312
10027,US,Temporary,Entry level,Bachelor's Degree,Information Technology and Services,Other,0,0,1,1,0,1,-3.972869919,-2.216166691
10028,AU,Full-time,Mid-Senior level,Unspecified,Internet,Information Technology,1,0,1,0,0,0,-9.996358046,-3.981639589
10029,SE,Full-time,Mid-Senior level,Bachelor's Degree,Computer Software,Information Technology,0,0,1,0,0,0,-5.60491141,-3.981639589
10030,US,Full-time,Unspecified,Bachelor's Degree,Oil & Energy,Engineering,0,0,1,1,0,1,-0.495323056,-2.391780105
10031,EE,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
10032,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
10033,BR,Full-time,Mid-Senior level,Unspecified,Internet,Engineering,0,0,1,1,0,0,-9.996358046,-2.391780105
10034,US,Full-time,Internship,Some College Coursework Completed,Public Policy,Consulting,0,0,1,0,0,1,-4.401665189,-3.550086188
10035,US,Full-time,Associate,Unspecified,Financial Services,Finance,0,0,1,1,0,1,-3.056588271,-2.351014509
10036,US,Full-time,Unspecified,Unspecified,Construction,Unspecified,0,0,1,0,0,1,-3.934917469,-2.898919407
10037,GR,Full-time,Mid-Senior level,Unspecified,Information Technology and Services,Engineering,0,0,1,0,0,0,-3.972869919,-2.391780105
10038,GB,Full-time,Mid-Senior level,Unspecified,Computer Games,Unspecified,0,0,1,0,0,0,-7.492904484,-2.898919407
10039,US,Full-time,Unspecified,Unspecified,Graphic Design,Art/Creative,0,0,1,1,0,1,-6.522592019,-4.835137309
10040,GR,Full-time,Mid-Senior level,Unspecified,Information Technology and Services,Engineering,0,0,1,0,0,0,-3.972869919,-2.391780105
10041,US,Temporary,Unspecified,Some College Coursework Completed,Unspecified,Customer Service,0,0,0,0,0,1,-2.823138472,-2.853301252
10042,US,Full-time,Unspecified,Unspecified,Building Materials,Unspecified,0,0,1,0,0,1,-4.308790063,-2.898919407
10043,CA,Part-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
10044,US,Full-time,Unspecified,Unspecified,Medical Devices,Manufacturing,0,0,0,0,0,1,-2.894588944,-3.572720143
10045,US,Contract,Unspecified,Bachelor's Degree,Education Management,Unspecified,0,0,1,1,0,1,-9.740450581,-2.898919407
10046,US,Unspecified,Unspecified,Unspecified,Unspecified,Other,0,0,1,1,0,1,-2.823138472,-2.216166691
10047,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,1,-2.823138472,-2.898919407
10048,NZ,Full-time,Mid-Senior level,Unspecified,Marketing and Advertising,Advertising,1,0,1,1,0,0,-2.856609018,-2.834705855
10049,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
10050,US,Contract,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
10051,GR,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Information Technology,0,0,1,1,0,0,-9.996358046,-3.981639589
10052,US,Contract,Mid-Senior level,Unspecified,Banking,Information Technology,0,0,1,0,0,1,-3.291500398,-3.981639589
10053,US,Full-time,Associate,Certification,Utilities,Management,0,0,1,0,0,1,-3.447741164,-3.943048543
10054,GB,Temporary,Internship,Master's Degree,Financial Services,Other,0,0,1,1,0,0,-3.056588271,-2.216166691
10055,GB,Full-time,Associate,Unspecified,Internet,Research,1,0,1,0,0,0,-9.996358046,-6.958428728
10056,NZ,Full-time,Director,Bachelor's Degree,Electrical/Electronic Manufacturing,Engineering,1,0,1,1,0,0,-2.849472949,-2.391780105
10057,US,Full-time,Unspecified,Bachelor's Degree,Hospital & Health Care,Health Care Provider,0,0,1,1,0,1,-2.169675367,-5.775604967
10058,NL,Full-time,Unspecified,Unspecified,Marketing and Advertising,Unspecified,0,0,1,0,0,0,-2.856609018,-2.898919407
10059,GR,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
10060,NZ,Full-time,Mid-Senior level,Unspecified,Computer Software,Product Management,0,0,1,1,0,0,-5.60491141,-7.772064107
10061,SG,Full-time,Mid-Senior level,Unspecified,Information Technology and Services,Unspecified,0,0,1,0,0,0,-3.972869919,-2.898919407
10062,US,Contract,Unspecified,Bachelor's Degree,Education Management,Unspecified,0,0,1,1,0,1,-9.740450581,-2.898919407
10063,GB,Full-time,Associate,Unspecified,Unspecified,Sales,1,0,1,0,0,0,-2.823138472,-3.549243538
10064,US,Full-time,Unspecified,Unspecified,Building Materials,Unspecified,0,0,1,0,0,1,-4.308790063,-2.898919407
10065,IE,Full-time,Unspecified,Unspecified,Telecommunications,Customer Service,0,0,1,1,0,0,-2.498791322,-2.853301252
10066,US,Unspecified,Unspecified,Unspecified,Unspecified,Other,0,0,1,1,0,1,-2.823138472,-2.216166691
10067,US,Contract,Entry level,Unspecified,Consumer Services,Customer Service,0,0,1,1,0,1,-2.633916062,-2.853301252
10068,US,Full-time,Mid-Senior level,Bachelor's Degree,Electrical/Electronic Manufacturing,Engineering,0,0,0,0,0,1,-2.849472949,-2.391780105
10069,BR,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
10070,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
10071,US,Full-time,Entry level,Bachelor's Degree,Food Production,Quality Assurance,1,0,1,1,0,1,-3.735790633,-7.745619564
10072,US,Part-time,Entry level,High School or equivalent,Telecommunications,Customer Service,0,0,1,1,0,1,-2.498791322,-2.853301252
10073,US,Unspecified,Unspecified,Unspecified,Unspecified,Other,0,0,1,1,0,1,-2.823138472,-2.216166691
10074,US,Full-time,Associate,Certification,Utilities,Information Technology,0,0,1,1,0,1,-3.447741164,-3.981639589
10075,US,Contract,Unspecified,Bachelor's Degree,Education Management,Unspecified,0,0,1,1,0,1,-9.740450581,-2.898919407
10076,BR,Full-time,Mid-Senior level,Bachelor's Degree,Internet,Engineering,0,0,1,1,0,0,-9.996358046,-2.391780105
10077,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
10078,US,Full-time,Executive,Bachelor's Degree,Nonprofit Organization Management,Business Development,1,0,1,1,0,1,-7.370729443,-2.806386024
10079,US,Contract,Unspecified,Bachelor's Degree,Education Management,Unspecified,0,0,1,1,0,1,-9.740450581,-2.898919407
10080,NZ,Full-time,Associate,Bachelor's Degree,Electrical/Electronic Manufacturing,Engineering,1,0,1,1,0,0,-2.849472949,-2.391780105
10081,US,Part-time,Entry level,High School or equivalent,Medical Practice,Administrative,0,0,1,1,0,1,-4.046239381,-1.458699604
10082,US,Full-time,Associate,Bachelor's Degree,Retail,Financial Analyst,0,0,1,1,0,1,-3.769772449,-1.7465462
10083,US,Full-time,Associate,Bachelor's Degree,Fund-Raising,Marketing,0,1,1,0,0,1,-5.857913451,-4.403047312
10084,US,Full-time,Associate,Unspecified,Financial Services,Unspecified,0,0,1,0,0,1,-3.056588271,-2.898919407
10085,US,Full-time,Entry level,High School or equivalent,Financial Services,Administrative,0,0,1,0,0,1,-3.056588271,-1.458699604
10086,US,Full-time,Associate,Bachelor's Degree,Internet,Sales,0,0,1,1,0,1,-9.996358046,-3.549243538
10087,AU,Full-time,Unspecified,Unspecified,Unspecified,Administrative,0,0,1,1,0,0,-2.823138472,-1.458699604
10088,NZ,Temporary,Unspecified,Unspecified,Information Technology and Services,Information Technology,0,0,1,0,0,0,-3.972869919,-3.981639589
10089,US,Full-time,Associate,High School or equivalent,Management Consulting,Management,0,0,1,0,0,1,-3.028126795,-3.943048543
10090,GB,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
10091,CA,Contract,Unspecified,Unspecified,Information Technology and Services,Information Technology,0,1,1,1,0,0,-3.972869919,-3.981639589
10092,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,1,-2.823138472,-2.898919407
10093,US,Full-time,Mid-Senior level,Unspecified,Construction,Project Management,0,0,1,1,0,1,-3.934917469,-2.851360103
10094,ES,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
10095,US,Part-time,Unspecified,Unspecified,Mental Health Care,Unspecified,0,0,1,1,0,1,-6.20358694,-2.898919407
10096,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
10097,US,Contract,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
10098,GB,Full-time,Not Applicable,Unspecified,Hospital & Health Care,Health Care Provider,0,0,1,0,0,0,-2.169675367,-5.775604967
10099,GB,Part-time,Unspecified,Unspecified,Retail,Unspecified,0,0,1,0,0,0,-3.769772449,-2.898919407
10100,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
10101,PH,Full-time,Unspecified,Bachelor's Degree,Staffing and Recruiting,Information Technology,0,0,1,0,0,0,-2.701610506,-3.981639589
10102,US,Full-time,Entry level,High School or equivalent,Consumer Services,Customer Service,0,0,1,0,0,1,-2.633916062,-2.853301252
10103,US,Unspecified,Unspecified,Unspecified,Unspecified,Sales,0,0,1,1,0,1,-2.823138472,-3.549243538
10104,US,Part-time,Associate,High School or equivalent,Retail,Sales,0,0,1,1,0,1,-3.769772449,-3.549243538
10105,US,Full-time,Associate,High School or equivalent,Building Materials,Engineering,0,0,1,0,0,1,-4.308790063,-2.391780105
10106,US,Unspecified,Unspecified,Unspecified,Unspecified,Other,0,0,1,1,0,1,-2.823138472,-2.216166691
10107,US,Full-time,Mid-Senior level,Unspecified,Internet,Design,0,0,1,0,0,1,-9.996358046,-4.708274573
10108,GB,Part-time,Unspecified,Unspecified,Retail,Unspecified,0,0,1,0,0,0,-3.769772449,-2.898919407
10109,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
10110,ES,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
10111,US,Full-time,Entry level,High School or equivalent,Financial Services,Customer Service,0,0,1,0,0,1,-3.056588271,-2.853301252
10112,US,Unspecified,Unspecified,Unspecified,Unspecified,Other,0,0,1,1,0,1,-2.823138472,-2.216166691
10113,US,Full-time,Unspecified,Unspecified,Oil & Energy,Engineering,0,0,1,0,1,1,-0.495323056,-2.391780105
10114,GB,Full-time,Entry level,Unspecified,Marketing and Advertising,Engineering,0,0,1,1,0,0,-2.856609018,-2.391780105
10115,US,Full-time,Entry level,High School or equivalent,Facilities Services,Customer Service,0,0,1,0,0,1,-3.815002963,-2.853301252
10116,GR,Full-time,Mid-Senior level,Bachelor's Degree,Retail,Engineering,0,0,1,0,0,0,-3.769772449,-2.391780105
10117,GR,Full-time,Mid-Senior level,Unspecified,Computer & Network Security,Unspecified,0,1,1,0,0,0,-2.186507503,-2.898919407
10118,DE,Full-time,Associate,Unspecified,Unspecified,Unspecified,0,0,1,0,0,0,-2.823138472,-2.898919407
10119,US,Full-time,Associate,Bachelor's Degree,Civic & Social Organization,Information Technology,0,0,1,1,0,1,-3.959154557,-3.981639589
10120,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
10121,GB,Full-time,Not Applicable,High School or equivalent,Human Resources,Administrative,0,0,1,1,0,0,-2.834459249,-1.458699604
10122,US,Full-time,Not Applicable,Unspecified,Law Practice,Accounting/Auditing,0,0,1,0,0,1,-6.020860869,-1.84570792
10123,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
10124,US,Full-time,Unspecified,Unspecified,Unspecified,Unspecified,0,0,0,0,0,1,-2.823138472,-2.898919407
10125,IE,Full-time,Mid-Senior level,Unspecified,Internet,Information Technology,0,0,1,0,0,0,-9.996358046,-3.981639589
10126,US,Part-time,Entry level,High School or equivalent,Legal Services,Customer Service,0,0,1,0,0,1,-7.612026365,-2.853301252
10127,US,Full-time,Mid-Senior level,Bachelor's Degree,Unspecified,Project Management,0,0,1,1,0,1,-2.823138472,-2.851360103
10128,IL,Full-time,Mid-Senior level,Unspecified,Security and Investigations,Unspecified,0,0,1,0,0,0,-3.352283988,-2.898919407
10129,US,Full-time,Director,Unspecified,Management Consulting,Sales,0,0,1,1,0,1,-3.028126795,-3.549243538
10130,US,Part-time,Entry level,High School or equivalent,Financial Services,Customer Service,0,0,1,0,0,1,-3.056588271,-2.853301252
10131,BE,Full-time,Unspecified,Unspecified,Unspecified,Quality Assurance,0,0,1,0,0,0,-2.823138472,-7.745619564
10132,US,Temporary,Entry level,High School or equivalent,"Leisure, Travel & Tourism",Administrative,0,0,1,1,0,1,-0.977660261,-1.458699604
10133,US,Full-time,Mid-Senior level,Bachelor's Degree,Oil & Energy,Engineering,0,0,1,0,0,1,-0.495323056,-2.391780105
10134,KE,Full-time,Director,Master's Degree,Aviation & Aerospace,Management,0,0,1,1,0,0,-6.244489818,-3.943048543
10135,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,1,0,0,-2.823138472,-2.898919407
10136,US,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,0,0,1,0,0,1,-2.823138472,-2.898919407
10137,US,Full-time,Mid-Senior level,Bachelor's Degree,Legal Services,Business Development,0,0,1,1,0,1,-7.612026365,-2.806386024
