fraudulent,employment_type,required_experience,required_education,company_profile_length,description_length,requirements_length,benefits_length,industry_SWOE,function_SWOE,from_US,money_in_title,mentions_salary,telecommuting,has_company_logo,has_questions,has_email,has_phone,has_url,has_fraud_bigram,has_legit_bigram
0,Full-time,Mid-Senior level,Unspecified,115,160,202,104,-3.437567297,-4.835137309,1,0,0,1,1,0,0,0,1,0,0
0,Full-time,Unspecified,Unspecified,34,37,100,0,-2.823138472,-2.391780105,1,0,0,0,0,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,163,165,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,116,253,213,118,-4.308790063,-3.549243538,1,0,0,0,1,0,0,0,0,1,0
0,Full-time,Unspecified,Unspecified,20,111,62,34,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,249,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,110,0,0,-2.856609018,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Executive,Unspecified,38,142,157,34,-3.028126795,-2.898919407,1,0,0,0,1,0,1,0,1,0,1
0,Full-time,Unspecified,Bachelor's Degree,321,240,284,179,-2.015685175,-2.898919407,0,0,1,0,1,0,0,0,1,0,1
0,Full-time,Unspecified,Bachelor's Degree,71,283,92,16,-2.823138472,-4.403047312,1,0,0,1,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,25,76,163,35,-2.823138472,-2.898919407,0,0,0,0,1,1,1,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,230,281,53,0,-3.972869919,-2.391780105,1,0,1,0,1,0,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,0,292,101,57,-2.823138472,-3.549243538,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Unspecified,Master's Degree,168,521,44,0,-2.823138472,-5.736378521,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Director,Unspecified,0,118,90,29,-4.567343235,-3.549243538,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Associate,Bachelor's Degree,147,122,96,6,-2.498791322,-3.981639589,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,300,331,69,115,-5.60491141,-3.549243538,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Director,Bachelor's Degree,84,199,79,80,-3.437567297,-4.835137309,0,0,0,0,1,0,0,0,0,1,1
0,Part-time,Entry level,High School or equivalent,121,173,43,69,-2.498791322,-2.853301252,1,0,0,0,1,1,0,0,0,1,1
0,Unspecified,Not Applicable,High School or equivalent,136,87,18,9,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Associate,High School or equivalent,100,125,86,30,-3.972869919,-3.981639589,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,165,200,64,38,-3.972869919,-3.981639589,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,163,300,116,53,-5.60491141,-7.772064107,0,0,0,0,1,1,0,0,1,0,1
0,Contract,Mid-Senior level,Unspecified,36,157,69,71,-5.60491141,-2.391780105,1,0,0,0,1,1,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,164,264,20,36,-2.169675367,-3.549243538,1,0,0,0,1,0,0,0,0,0,1
0,Contract,Unspecified,Bachelor's Degree,9,41,17,3,-9.740450581,-2.898919407,1,0,0,0,1,1,0,0,1,0,0
0,Unspecified,Unspecified,Unspecified,77,122,72,0,-2.823138472,-4.708274573,1,0,0,1,1,1,0,0,1,0,1
0,Unspecified,Not Applicable,High School or equivalent,136,87,18,9,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,94,0,0,-2.12660484,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Associate,Bachelor's Degree,160,224,117,26,-3.056588271,-2.970504436,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Mid-Senior level,Unspecified,122,285,73,48,-3.769772449,-3.943048543,1,0,0,0,1,1,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,0,204,0,0,-5.60491141,-2.898919407,1,0,0,0,0,0,0,0,1,0,0
0,Full-time,Mid-Senior level,Master's Degree,240,96,76,5,-2.856609018,-3.981639589,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Entry level,Bachelor's Degree,98,203,28,56,-5.60491141,-3.981639589,0,0,0,0,1,1,1,0,1,0,0
0,Full-time,Unspecified,Unspecified,56,61,102,50,-2.823138472,-2.391780105,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,180,191,408,33,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,1,1,1
0,Full-time,Mid-Senior level,Bachelor's Degree,41,307,114,23,-3.972869919,-3.981639589,1,0,1,0,1,1,0,0,1,0,1
0,Full-time,Entry level,Unspecified,0,237,87,142,-3.972869919,-2.898919407,0,0,0,0,1,1,0,0,1,0,1
0,Full-time,Entry level,Bachelor's Degree,191,468,140,122,-3.972869919,-3.549243538,1,0,0,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,0,31,96,18,-2.823138472,-2.898919407,0,0,0,1,1,1,0,0,0,0,1
0,Full-time,Entry level,Bachelor's Degree,112,211,114,147,-3.972869919,-3.981639589,0,0,0,0,1,0,1,1,1,0,1
0,Full-time,Unspecified,Unspecified,92,240,0,0,-3.846767945,-2.898919407,1,0,0,0,1,0,0,0,0,1,1
0,Contract,Mid-Senior level,Unspecified,0,88,88,0,-3.972869919,-2.898919407,1,0,0,0,0,0,0,0,0,0,1
0,Full-time,Associate,Bachelor's Degree,163,106,109,91,-2.498791322,-2.391780105,0,0,0,0,1,0,0,0,1,0,1
0,Full-time,Mid-Senior level,Unspecified,2,132,0,0,-1.843491945,-3.549243538,1,0,0,0,1,0,0,0,1,0,0
0,Full-time,Associate,Unspecified,40,156,0,0,-7.317348974,-3.549243538,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Not Applicable,Unspecified,232,171,81,19,-3.972869919,-3.549243538,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,204,140,50,35,-3.972869919,-3.981639589,0,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,259,37,570,0,-2.823138472,-2.216166691,1,0,0,0,1,1,0,0,0,1,1
0,Full-time,Not Applicable,High School or equivalent,114,234,140,48,-6.244489818,-2.216166691,1,1,1,0,1,1,0,0,1,1,1
0,Full-time,Not Applicable,Unspecified,101,189,104,18,-6.20358694,-2.853301252,1,0,0,0,1,0,0,0,0,1,1
0,Other,Unspecified,Unspecified,23,77,27,17,-3.437567297,-4.708274573,0,0,0,0,1,1,0,0,0,0,1
0,Part-time,Not Applicable,High School or equivalent,0,77,34,23,-3.769772449,-2.898919407,1,0,1,0,0,1,0,0,1,1,1
0,Full-time,Entry level,High School or equivalent,78,354,110,69,-9.996358046,-2.351014509,0,0,0,0,1,1,1,0,1,0,1
0,Unspecified,Unspecified,Unspecified,136,102,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,1,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,133,536,147,17,-2.856609018,-3.943048543,1,0,0,0,1,1,0,0,0,1,1
0,Full-time,Mid-Senior level,Unspecified,91,162,206,13,-9.996358046,-3.981639589,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Director,Master's Degree,145,138,168,40,-6.715221103,-7.917538129,1,0,1,0,1,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,415,170,62,200,-2.856609018,-2.806386024,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Associate,Bachelor's Degree,333,112,54,333,-2.856609018,-4.403047312,0,0,1,0,1,0,0,0,0,0,0
0,Full-time,Unspecified,Unspecified,0,285,138,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,50,150,128,20,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,398,206,200,0,-2.856609018,-4.403047312,0,0,0,0,1,0,0,0,0,0,1
0,Contract,Unspecified,Unspecified,0,9,9,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,102,113,283,0,-9.996358046,-4.835137309,0,0,1,0,1,0,0,0,1,0,0
0,Full-time,Associate,Bachelor's Degree,102,100,144,33,-3.972869919,-3.981639589,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Associate,Bachelor's Degree,64,128,63,0,-6.427134843,-3.080366137,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Entry level,Bachelor's Degree,83,266,152,0,-3.769772449,-2.216166691,0,0,1,0,1,0,0,0,0,0,1
0,Full-time,Entry level,Bachelor's Degree,75,141,78,75,-9.996358046,-4.708274573,0,0,0,0,1,1,0,0,1,0,1
0,Full-time,Entry level,Bachelor's Degree,168,220,118,60,-3.846767945,-2.898919407,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Mid-Senior level,Unspecified,0,245,153,133,-3.291500398,-2.391780105,0,0,1,0,1,0,0,0,1,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,320,300,119,53,-3.437567297,-4.708274573,0,0,1,0,1,0,1,0,1,0,1
0,Full-time,Director,Bachelor's Degree,0,274,102,26,-5.60491141,-3.981639589,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Mid-Senior level,Unspecified,96,379,221,0,-3.846767945,-2.898919407,0,0,0,0,1,0,0,0,1,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,108,118,149,11,-2.498791322,-2.391780105,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Entry level,Unspecified,114,156,29,41,-2.169675367,-5.775604967,0,0,0,0,1,1,0,0,0,1,1
0,Part-time,Unspecified,Unspecified,52,215,62,33,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,34,23,244,0,-3.028126795,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Associate,Bachelor's Degree,84,333,167,117,-7.370729443,-6.689872209,1,0,1,0,1,1,0,0,1,0,1
0,Temporary,Unspecified,Unspecified,136,118,0,0,-4.126344231,-2.898919407,0,0,0,0,1,0,1,0,0,0,1
0,Full-time,Associate,Unspecified,153,148,123,76,-3.056588271,-2.898919407,1,0,0,0,1,0,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,225,94,0,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Bachelor's Degree,124,320,85,8,-9.740450581,-2.351014509,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,104,0,0,-3.972869919,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,234,151,81,37,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,0
0,Full-time,Internship,Unspecified,95,67,72,116,-2.823138472,-2.898919407,0,0,1,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,88,140,34,149,-3.056588271,-3.549243538,0,0,1,0,1,1,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,92,265,205,0,-2.169675367,-2.898919407,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Not Applicable,High School or equivalent,136,128,18,12,-3.992018165,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Associate,Bachelor's Degree,81,123,52,13,-9.996358046,-5.797110239,0,0,1,0,1,0,1,0,0,0,1
0,Full-time,Unspecified,Unspecified,102,190,0,0,-2.823138472,-3.549243538,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Internship,Unspecified,391,203,62,200,-2.823138472,-2.391780105,0,0,0,0,1,1,0,0,0,0,1
0,Contract,Mid-Senior level,Unspecified,138,112,0,0,-3.972869919,-3.981639589,1,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,91,134,127,54,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,111,184,30,38,-2.823138472,-2.898919407,0,0,1,0,1,0,0,0,0,0,1
0,Full-time,Associate,Bachelor's Degree,67,639,0,0,-3.972869919,-3.549243538,1,0,1,0,1,0,0,0,1,0,1
0,Other,Unspecified,Unspecified,57,182,151,0,-2.169675367,-2.898919407,0,0,0,0,1,1,0,0,0,1,1
0,Full-time,Unspecified,Unspecified,34,95,327,0,-3.972869919,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Associate,Unspecified,148,159,140,59,-3.972869919,-3.981639589,0,0,1,0,1,0,0,0,0,0,0
0,Full-time,Unspecified,Unspecified,34,108,0,0,-3.252302048,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,34,95,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,34,117,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Unspecified,High School or equivalent,0,436,0,0,-2.856609018,-3.549243538,1,0,1,0,0,1,0,0,1,0,0
0,Unspecified,Unspecified,Unspecified,116,105,172,196,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,1,1
0,Full-time,Associate,Bachelor's Degree,270,319,0,0,-7.317348974,-3.572720143,1,0,1,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,56,185,81,49,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,75,119,13,58,-5.60491141,-2.391780105,0,0,0,0,1,0,0,0,1,1,0
0,Full-time,Mid-Senior level,Unspecified,224,265,75,177,-9.996358046,-2.391780105,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Entry level,Bachelor's Degree,95,265,52,163,-3.972869919,-3.549243538,0,0,0,0,1,1,0,0,0,0,0
0,Part-time,Mid-Senior level,Unspecified,21,82,50,36,-2.628724992,-2.391780105,1,0,0,1,1,0,0,0,1,0,1
0,Full-time,Associate,Associate Degree,347,349,189,97,-3.972869919,-3.981639589,1,0,1,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,17,143,0,-3.972869919,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Director,Unspecified,13,633,184,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,1,1
0,Full-time,Unspecified,Unspecified,34,139,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,196,23,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Associate,Unspecified,0,285,0,0,-3.972869919,-2.898919407,1,0,1,0,0,0,1,1,0,0,1
0,Full-time,Unspecified,Unspecified,34,117,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Mid-Senior level,Unspecified,153,193,63,153,-3.056588271,-2.898919407,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Mid-Senior level,Master's Degree,68,210,55,76,-2.155633135,-2.351014509,1,0,1,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,122,201,38,0,-3.972869919,-3.981639589,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,0,154,115,0,-2.823138472,-2.898919407,1,0,0,0,0,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,2,271,220,0,-3.972869919,-4.382942415,0,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,92,455,0,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,21,30,19,2,-6.787626341,-2.391780105,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,193,271,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,41,200,139,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,91,142,201,0,-9.996358046,-4.835137309,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Director,Bachelor's Degree,19,176,72,15,-3.972869919,-2.391780105,0,0,1,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,113,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Part-time,Entry level,Unspecified,57,93,341,0,-3.972869919,-3.549243538,1,0,1,0,1,1,0,0,0,1,1
0,Full-time,Associate,Bachelor's Degree,230,428,131,0,-3.972869919,-2.391780105,1,0,1,0,1,0,0,0,1,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,42,178,96,89,-3.972869919,-3.550086188,0,0,0,0,1,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,92,58,75,0,-3.972869919,-2.391780105,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,0,176,53,0,-3.972869919,-3.981639589,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,68,146,74,55,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Entry level,High School or equivalent,95,157,161,0,-4.095068015,-3.981639589,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,156,20,96,0,-2.628724992,-2.391780105,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Associate,Bachelor's Degree,26,226,83,102,-5.60491141,-3.981639589,1,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,14,156,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,100,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,0,239,54,0,-6.427134843,-6.958428728,0,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,95,62,67,45,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,1,0,0
0,Full-time,Mid-Senior level,Certification,30,425,18,0,-2.169675367,-5.775604967,1,0,0,0,1,1,0,0,0,0,0
0,Full-time,Mid-Senior level,Unspecified,232,216,150,37,-3.972869919,-3.550086188,1,0,0,0,1,0,0,0,1,0,0
0,Full-time,Unspecified,Unspecified,34,133,142,0,-3.028126795,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Associate,Master's Degree,108,73,46,34,-4.209827054,-4.403047312,0,0,0,0,1,0,0,0,0,0,0
0,Full-time,Associate,Bachelor's Degree,123,248,138,23,-9.996358046,-7.789313116,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,90,209,127,133,-2.894588944,-3.549243538,1,0,0,0,1,0,0,0,0,0,1
0,Contract,Not Applicable,Unspecified,22,33,5,1,-4.209827054,-7.917538129,1,0,0,0,1,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,37,45,9,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,453,370,137,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Entry level,Bachelor's Degree,201,69,88,0,-3.972869919,-3.981639589,0,0,1,0,1,0,0,0,1,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,16,127,128,102,-5.60491141,-2.391780105,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,222,203,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,1,0,1,0,0
0,Full-time,Mid-Senior level,Unspecified,382,70,94,45,-5.60491141,-3.981639589,0,0,0,0,1,1,0,0,0,0,1
0,Contract,Mid-Senior level,Unspecified,87,95,128,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,0
0,Full-time,Unspecified,Unspecified,34,108,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,0,0,1
0,Full-time,Entry level,Unspecified,0,125,0,0,-2.816247479,-4.171497564,1,0,1,0,0,0,0,0,1,0,0
0,Full-time,Not Applicable,Unspecified,74,214,41,19,-5.100922123,-3.981639589,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Associate,Bachelor's Degree,0,804,65,5,-2.856609018,-2.898919407,1,0,0,0,0,1,0,0,0,0,1
0,Full-time,Entry level,Unspecified,102,84,132,0,-2.856609018,-2.834705855,1,0,0,0,1,0,0,0,0,0,1
0,Contract,Unspecified,Unspecified,125,167,193,143,-2.169675367,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,130,0,0,-6.996930879,-2.898919407,1,0,0,0,0,0,0,0,0,1,1
0,Full-time,Associate,Unspecified,232,124,13,44,-3.883577873,-2.898919407,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,210,0,0,-2.849472949,-2.898919407,1,0,0,0,0,0,0,0,0,1,1
0,Full-time,Unspecified,Unspecified,116,79,27,54,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Director,Bachelor's Degree,150,186,164,35,-3.972869919,-3.549243538,1,0,0,0,1,0,0,0,0,0,1
0,Contract,Unspecified,Bachelor's Degree,9,41,17,3,-9.740450581,-2.898919407,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Entry level,High School or equivalent,51,130,98,48,-5.325283158,-5.775604967,1,0,0,0,1,1,0,0,1,1,1
0,Full-time,Unspecified,Unspecified,164,220,33,38,-2.701610506,-2.351014509,1,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,136,102,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,99,134,194,55,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Not Applicable,Bachelor's Degree,59,132,93,134,-3.972869919,-3.981639589,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,294,0,0,-5.60491141,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,118,237,53,33,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,1,0
0,Full-time,Entry level,High School or equivalent,88,262,138,0,-3.056588271,-2.853301252,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,104,0,0,-2.12660484,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Part-time,Entry level,High School or equivalent,136,312,88,80,-3.959154557,-1.458699604,1,0,0,0,1,1,0,0,1,1,1
0,Full-time,Associate,Bachelor's Degree,68,168,150,55,-2.155633135,-3.549243538,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,102,186,161,110,-1.006104093,-2.391780105,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,75,128,54,29,-7.492904484,-7.745619564,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Unspecified,Unspecified,75,135,38,29,-7.492904484,-2.898919407,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Unspecified,Unspecified,34,76,0,0,-3.252302048,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Unspecified,Unspecified,307,263,266,33,-0.977660261,-4.708274573,1,0,0,0,1,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,240,96,54,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Not Applicable,Bachelor's Degree,218,97,118,28,-3.972869919,-4.382942415,0,0,1,0,1,1,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,34,162,0,0,-5.60491141,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Other,Unspecified,Unspecified,108,35,34,64,-4.209827054,-7.917538129,0,0,0,0,1,1,0,0,0,1,0
0,Full-time,Entry level,Bachelor's Degree,66,209,77,107,-2.856609018,-3.549243538,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,108,224,127,13,-2.498791322,-4.708274573,0,0,0,0,1,1,0,0,0,0,0
0,Unspecified,Unspecified,Unspecified,30,27,0,0,-2.823138472,-2.898919407,1,0,0,0,1,1,0,0,0,0,0
0,Full-time,Not Applicable,Unspecified,80,102,70,72,-9.996358046,-3.981639589,1,0,0,0,1,1,0,0,0,0,1
0,Part-time,Unspecified,High School or equivalent,29,172,0,10,-2.169675367,-5.775604967,1,0,0,0,1,1,0,0,0,1,1
0,Full-time,Associate,Unspecified,20,102,76,26,-2.823138472,-2.898919407,0,0,0,0,1,1,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,0,191,91,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,0
0,Full-time,Entry level,Unspecified,156,210,75,34,-5.60491141,-3.549243538,0,0,1,0,1,0,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,69,65,0,0,-2.823138472,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,71,160,87,0,-9.996358046,-2.391780105,1,0,1,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,2,173,0,0,-1.843491945,-6.897744692,1,0,0,0,1,0,0,0,1,0,1
0,Full-time,Not Applicable,Unspecified,116,69,0,0,-1.674331188,-2.898919407,1,0,0,0,1,0,0,0,0,0,1
0,Full-time,Mid-Senior level,Unspecified,300,353,175,207,-0.590358018,-2.351014509,0,0,0,0,1,1,0,0,0,0,1
0,Full-time,Associate,Unspecified,20,120,51,44,-3.056588271,-3.981639589,0,0,0,0,1,1,0,0,0,0,0
0,Full-time,Unspecified,Unspecified,34,138,0,0,-2.823138472,-2.898919407,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Not Applicable,Unspecified,0,130,152,10,-2.856609018,-3.549243538,0,0,0,0,1,1,0,0,1,0,0
0,Full-time,Entry level,Unspecified,35,52,39,2,-3.934917469,-2.216166691,1,1,0,0,1,0,0,0,0,0,0
0,Full-time,Mid-Senior level,Bachelor's Degree,34,19,39,0,-3.028126795,-3.943048543,1,0,0,0,0,0,0,0,1,0,1
0,Full-time,Entry level,Unspecified,0,104,159,10,-3.437567297,-4.708274573,0,0,0,0,1,0,0,0,0,0,1
0,Full-time,Unspecified,Unspecified,0,206,0,0,-6.996930879,-2.898919407,1,0,1,0,0,0,0,0,0,0,1
0,Contract,Unspecified,Bachelor's Degree,9,41,17,3,-9.740450581,-2.898919407,1,0,0,0,1,1,0,0,1,0,0
0,Full-time,Unspecified,Bachelor's Degree,231,239,65,0,-3.769772449,-1.974210465,1,0,0,0,1,1,0,0,0,0,1
0,Full-time,Mid-Senior level,Bachelor's Degree,0,119,60,0,-4.811207611,-2.806386024,0,0,1,0,0,0,0,0,0,0,0
0,Full-time,Entry level,Bachelor's Degree,220,397,39,0,-4.095068015,-2.898919407,0,0,1,0,1,0,0,0,1,0,1
0,Unspecified,Unspecified,Unspecified,0,52,0,0,-2.823138472,-2.898919407,0,0,0,0,0,0,0,0,0,0,1
0,Unspecified,Unspecified,Unspecified,136,100,0,0,-2.823138472,-2.898919407,0,0,0,0,1,0,0,0,1,0,1
